[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
2.49070573e+000, 1.03775859e+004
2.50241637e+000, 1.03803623e+004
2.51375508e+000, 1.04273936e+004
2.52509451e+000, 1.05423350e+004
2.53703570e+000, 1.07328887e+004
2.54938936e+000, 1.09806230e+004
2.56175566e+000, 1.12259609e+004
2.57349992e+000, 1.14142568e+004
2.58452392e+000, 1.15289785e+004
2.59540486e+000, 1.15822451e+004
2.60622048e+000, 1.15963184e+004
2.61700320e+000, 1.15755195e+004
2.62778592e+000, 1.14858037e+004
2.63857198e+000, 1.13272686e+004
2.64936042e+000, 1.11109600e+004
2.66015124e+000, 1.08427490e+004
2.67097616e+000, 1.05193623e+004
2.68184757e+000, 1.01461074e+004
2.69272304e+000, 9.72951465e+003
2.70359063e+000, 9.27742090e+003
2.71449041e+000, 8.79251758e+003
2.72543740e+000, 8.23508105e+003
2.73647594e+000, 7.60187061e+003
2.74751282e+000, 6.85483301e+003
2.75832272e+000, 5.93444971e+003
2.76901078e+000, 4.70361230e+003
2.77971387e+000, 2.65834644e+003
2.79042625e+000, -1.54292139e+003
2.79915380e+000, -1.15665107e+004
2.78857207e+000, -1.62152939e+004
2.77781320e+000, -1.78830391e+004
2.76699400e+000, -1.80884316e+004
2.75614262e+000, -1.80656660e+004
2.74505615e+000, -1.80131699e+004
2.73364234e+000, -1.79822598e+004
2.72194648e+000, -1.79786172e+004
2.70999789e+000, -1.79877031e+004
2.69801760e+000, -1.80060313e+004
2.68597841e+000, -1.80311348e+004
2.67390776e+000, -1.80652617e+004
2.66245508e+000, -1.81111230e+004
2.65166950e+000, -1.81595977e+004
2.64095783e+000, -1.82076895e+004
2.63025832e+000, -1.82558027e+004
2.61948180e+000, -1.83029570e+004
2.60859132e+000, -1.83482988e+004
2.59760785e+000, -1.83930742e+004
2.58655787e+000, -1.84355527e+004
2.57545924e+000, -1.84739883e+004
2.56407499e+000, -1.85028828e+004
2.55210829e+000, -1.85193320e+004
2.53778195e+000, -1.85267012e+004
2.52224040e+000, -1.85145195e+004
2.50690651e+000, -1.84913008e+004
2.49115634e+000, -1.84693750e+004
2.47231102e+000, -1.84541367e+004
2.44938993e+000, -1.84455117e+004
2.42288780e+000, -1.84384238e+004
2.39547348e+000, -1.84394082e+004
2.36837673e+000, -1.84449648e+004
2.34175348e+000, -1.84481426e+004
2.31260943e+000, -1.84433652e+004
2.27996874e+000, -1.84306133e+004
2.24499846e+000, -1.84130840e+004
2.21114826e+000, -1.83929922e+004
2.18060207e+000, -1.83736152e+004
2.15078473e+000, -1.83530840e+004
2.12132144e+000, -1.83324609e+004
2.09248185e+000, -1.83130742e+004
2.06468511e+000, -1.82912148e+004
2.03863621e+000, -1.82651426e+004
2.01428199e+000, -1.82403438e+004
1.99133730e+000, -1.82172012e+004
1.96929848e+000, -1.81948418e+004
1.94830143e+000, -1.81724941e+004
1.92887044e+000, -1.81502891e+004
1.91010439e+000, -1.81272129e+004
1.89176285e+000, -1.81054004e+004
1.87373865e+000, -1.80844648e+004
1.85603273e+000, -1.80636035e+004
1.83875251e+000, -1.80431016e+004
1.82189965e+000, -1.80236563e+004
1.80523229e+000, -1.80051875e+004
1.78888547e+000, -1.79865977e+004
1.77289975e+000, -1.79672227e+004
1.75727427e+000, -1.79473574e+004
1.74198675e+000, -1.79274238e+004
1.72700536e+000, -1.79077832e+004
1.71228778e+000, -1.78881992e+004
1.69781828e+000, -1.78689727e+004
1.68359387e+000, -1.78500898e+004
1.66961634e+000, -1.78299004e+004
1.65590382e+000, -1.78105039e+004
1.64245641e+000, -1.77904551e+004
1.62924790e+000, -1.77704961e+004
1.61628270e+000, -1.77504473e+004
1.60356104e+000, -1.77297285e+004
1.59099972e+000, -1.77085957e+004
1.57855868e+000, -1.76873301e+004
1.56624377e+000, -1.76670410e+004
1.55403149e+000, -1.76457441e+004
1.54193532e+000, -1.76233164e+004
