[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
6.70660317e-001, -7.46409814e+003
6.59646213e-001, -7.42110986e+003
6.48650765e-001, -7.37684277e+003
6.37669861e-001, -7.33004932e+003
6.26699626e-001, -7.28394043e+003
6.15707815e-001, -7.23759912e+003
6.04683995e-001, -7.19093408e+003
5.93636155e-001, -7.14505127e+003
5.82577467e-001, -7.09996436e+003
5.71528018e-001, -7.05446338e+003
5.60500860e-001, -7.00609521e+003
5.49486578e-001, -6.95572119e+003
5.38503110e-001, -6.90977588e+003
5.27570903e-001, -6.86044434e+003
5.16711652e-001, -6.80602637e+003
5.05947411e-001, -6.74920850e+003
4.95291114e-001, -6.69621826e+003
4.84636545e-001, -6.64257568e+003
4.73949999e-001, -6.58513770e+003
4.63241041e-001, -6.52570801e+003
4.52502221e-001, -6.46449365e+003
4.41729635e-001, -6.40355029e+003
4.30898845e-001, -6.34303320e+003
4.20019120e-001, -6.27970361e+003
4.09105927e-001, -6.21012402e+003
3.98188949e-001, -6.14090576e+003
3.87288451e-001, -6.06849805e+003
3.76415819e-001, -5.99232617e+003
3.65578085e-001, -5.91809717e+003
3.54810059e-001, -5.84299902e+003
3.44147176e-001, -5.76334473e+003
3.33594978e-001, -5.68291357e+003
3.22961003e-001, -5.59820410e+003
3.12241852e-001, -5.51258447e+003
3.01483154e-001, -5.42877783e+003
2.90728122e-001, -5.34326074e+003
2.79999465e-001, -5.26204004e+003
2.69265682e-001, -5.17647070e+003
2.58542895e-001, -5.08953955e+003
2.47786731e-001, -5.00784131e+003
2.37050682e-001, -4.92946338e+003
2.26388380e-001, -4.85709521e+003
2.15870783e-001, -4.78969971e+003
2.05342978e-001, -4.72397705e+003
1.94729894e-001, -4.65779639e+003
1.84100598e-001, -4.58155713e+003
1.73459128e-001, -4.48852588e+003
1.62845612e-001, -4.36864844e+003
1.52198449e-001, -4.21269824e+003
1.41571328e-001, -4.01300244e+003
1.31021306e-001, -3.76533667e+003
1.20632343e-001, -3.49941431e+003
1.10194698e-001, -3.27153125e+003
9.96861234e-002, -3.16969019e+003
8.91894996e-002, -3.23710596e+003
7.87632614e-002, -3.56320215e+003
6.82968497e-002, -4.11177002e+003
5.79397045e-002, -4.59380566e+003
4.78219874e-002, -4.92188379e+003
3.77026498e-002, -4.94686621e+003
2.77663730e-002, -4.13412891e+003
1.82450525e-002, -1.18262244e+003
9.61389393e-003, 3.70424463e+003
2.82186363e-003, 1.08636670e+004
0.00000000e+000, 1.55449854e+004
4.86586010e-003, 1.46935176e+004
1.31091028e-002, 1.09438867e+004


