[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
6.70660317e-001, 1.45276240e+004
6.59646213e-001, 1.46512480e+004
6.48650765e-001, 1.47750107e+004
6.37669861e-001, 1.49066367e+004
6.26699626e-001, 1.50380586e+004
6.15707815e-001, 1.51695215e+004
6.04683995e-001, 1.53016318e+004
5.93636155e-001, 1.54331064e+004
5.82577467e-001, 1.55620225e+004
5.71528018e-001, 1.56875762e+004
5.60500860e-001, 1.58170205e+004
5.49486578e-001, 1.59584268e+004
5.38503110e-001, 1.60849375e+004
5.27570903e-001, 1.62103574e+004
5.16711652e-001, 1.63456523e+004
5.05947411e-001, 1.64912852e+004
4.95291114e-001, 1.66294199e+004
4.84636545e-001, 1.67671563e+004
4.73949999e-001, 1.69131836e+004
4.63241041e-001, 1.70639297e+004
4.52502221e-001, 1.72206543e+004
4.41729635e-001, 1.73785977e+004
4.30898845e-001, 1.75298184e+004
4.20019120e-001, 1.76854102e+004
4.09105927e-001, 1.78595469e+004
3.98188949e-001, 1.80330898e+004
3.87288451e-001, 1.82099844e+004
3.76415819e-001, 1.83974941e+004
3.65578085e-001, 1.85826855e+004
3.54810059e-001, 1.87694082e+004
3.44147176e-001, 1.89715820e+004
3.33594978e-001, 1.91767793e+004
3.22961003e-001, 1.93981191e+004
3.12241852e-001, 1.96329043e+004
3.01483154e-001, 1.98653164e+004
2.90728122e-001, 2.01111328e+004
2.79999465e-001, 2.03483301e+004
2.69265682e-001, 2.06005684e+004
2.58542895e-001, 2.08724238e+004
2.47786731e-001, 2.11493262e+004
2.37050682e-001, 2.14351582e+004
2.26388380e-001, 2.17205020e+004
2.15870783e-001, 2.20002598e+004
2.05342978e-001, 2.22762949e+004
1.94729894e-001, 2.25461035e+004
1.84100598e-001, 2.28346855e+004
1.73459128e-001, 2.31517715e+004
1.62845612e-001, 2.35052520e+004
1.52198449e-001, 2.38942715e+004
1.41571328e-001, 2.43153984e+004
1.31021306e-001, 2.47797520e+004
1.20632343e-001, 2.52971895e+004
1.10194698e-001, 2.59125313e+004
9.96861234e-002, 2.66395625e+004
8.91894996e-002, 2.73692578e+004
7.87632614e-002, 2.79432988e+004
6.82968497e-002, 2.83123574e+004
5.79397045e-002, 2.85999141e+004
4.78219874e-002, 2.88504590e+004
3.77026498e-002, 2.93267637e+004
2.77663730e-002, 3.11920254e+004
1.82450525e-002, 3.60495547e+004
9.61389393e-003, 4.32384766e+004
2.82186363e-003, 5.02533789e+004
0.00000000e+000, 5.03157383e+004
4.86586010e-003, 3.88921680e+004
1.31091028e-002, 2.58332520e+004


