[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
6.70660317e-001, -1.02344110e+003
6.59646213e-001, -1.03423291e+003
6.48650765e-001, -1.04530212e+003
6.37669861e-001, -1.05700452e+003
6.26699626e-001, -1.06903796e+003
6.15707815e-001, -1.08146826e+003
6.04683995e-001, -1.09438794e+003
5.93636155e-001, -1.10782813e+003
5.82577467e-001, -1.12181763e+003
5.71528018e-001, -1.13635449e+003
5.60500860e-001, -1.15149011e+003
5.49486578e-001, -1.16689478e+003
5.38503110e-001, -1.18273376e+003
5.27570903e-001, -1.19888843e+003
5.16711652e-001, -1.21582324e+003
5.05947411e-001, -1.23317444e+003
4.95291114e-001, -1.25059949e+003
4.84636545e-001, -1.26868726e+003
4.73949999e-001, -1.28763708e+003
4.63241041e-001, -1.30716370e+003
4.52502221e-001, -1.32714868e+003
4.41729635e-001, -1.34757312e+003
4.30898845e-001, -1.36876770e+003
4.20019120e-001, -1.39112207e+003
4.09105927e-001, -1.41448511e+003
3.98188949e-001, -1.43843091e+003
3.87288451e-001, -1.46326160e+003
3.76415819e-001, -1.48912256e+003
3.65578085e-001, -1.51541370e+003
3.54810059e-001, -1.54231140e+003
3.44147176e-001, -1.57018469e+003
3.33594978e-001, -1.59854370e+003
3.22961003e-001, -1.62814758e+003
3.12241852e-001, -1.65910754e+003
3.01483154e-001, -1.69127234e+003
2.90728122e-001, -1.72513745e+003
2.79999465e-001, -1.76052405e+003
2.69265682e-001, -1.79797485e+003
2.58542895e-001, -1.83645093e+003
2.47786731e-001, -1.87325842e+003
2.37050682e-001, -1.90991040e+003
2.26388380e-001, -1.94507056e+003
2.15870783e-001, -1.97748279e+003
2.05342978e-001, -2.00656689e+003
1.94729894e-001, -2.03191821e+003
1.84100598e-001, -2.05269092e+003
1.73459128e-001, -2.06873560e+003
1.62845612e-001, -2.07997876e+003
1.52198449e-001, -2.08631641e+003
1.41571328e-001, -2.08696167e+003
1.31021306e-001, -2.08258374e+003
1.20632343e-001, -2.07575781e+003
1.10194698e-001, -2.07010791e+003
9.96861234e-002, -2.06722778e+003
8.91894996e-002, -2.06732422e+003
7.87632614e-002, -2.06993628e+003
6.82968497e-002, -2.07694800e+003
5.79397045e-002, -2.08179956e+003
4.78219874e-002, -2.07326855e+003
3.77026498e-002, -2.03328528e+003
2.77663730e-002, -2.45402368e+003
1.82450525e-002, -3.58577319e+003
9.61389393e-003, -5.08642969e+003
2.82186363e-003, -4.93101074e+003
0.00000000e+000, -1.95210071e+003
4.86586010e-003, 5.69639282e+002
1.31091028e-002, 1.43988672e+003


